,nom,numPmu,age,sexe,race,statut,oeilleres,proprietaire,entraineur,deferre,driver,driverChange,robe,indicateurInedit,musique,nombreCourses,nombreVictoires,nombrePlaces,gainsParticipant,nomPere,nomMere,ordreArrivee,jumentPleine,engagement,supplement,handicapDistance,handicapPoids,poidsConditionMonteChange,tempsObtenu,reductionKilometrique,allure,course_id,participant_id,incident,placeCorde,urlCasaque,ecurie,tauxReclamation,nomPereMere,poidsConditionMonte,distanceChevalPrecedent,eleveur
1329,SUNRISE YANKEE,1,4,FEMELLES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,A. VAN RIJN,H.W. LANGEWEG,0,J. VAN RIJN,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,4a1a2a0a2a,0,0,0,"{'gainsCarriere': 205000, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,0,False,False,0,2100,0,False,0,0,TROT,105,1329,DISQUALIFIE_POUR_ALLURE_IRREGULIERE,1.0,0,0,0.0,0,0.0,0,0
1330,CIRCLE OF BLUE,2,6,FEMELLES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,J.G.J. MAURIX,J.G.J. MAURIX,DEFERRE_ANTERIEURS,R. BAKKER,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,5a6a0a0a3a,0,0,0,"{'gainsCarriere': 230000, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,4,False,False,0,2100,0,False,166300,79200,TROT,105,1330,0,2.0,0,0,0.0,0,0.0,0,0
1331,CATTIVA BYD,3,4,FEMELLES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,J. DEMMINK,J. DEMMINK,0,J. DEMMINK,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,0a0a2a2a0a,0,0,0,"{'gainsCarriere': 290000, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,5,False,False,0,2100,0,False,166400,79200,TROT,105,1331,0,3.0,0,0,0.0,0,0.0,0,0
1332,BINGO RICARDO,4,7,HONGRES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,STAL RICARDO,A.W. BOSSCHA,0,J. DE LEEUW,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,4a4a5a5a,0,0,0,"{'gainsCarriere': 292500, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,6,False,False,0,2100,0,False,166600,79300,TROT,105,1332,0,4.0,0,0,0.0,0,0.0,0,0
1333,DEREK BUITENZORG,5,5,HONGRES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,STAL BOPPESLACH,A. DE WREDE,0,A. DE WREDE,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,6a0a0a0a0a,0,0,0,"{'gainsCarriere': 378000, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,0,False,False,0,2100,0,False,0,0,TROT,105,1333,DISQUALIFIE_POTEAU_GALOP,5.0,0,0,0.0,0,0.0,0,0
1334,RIETO,6,4,MALES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,W.J.J. SWART,R. BOT,0,R. BOT,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,1a3a0a1a2a,0,0,0,"{'gainsCarriere': 378300, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,0,False,False,0,2100,0,False,0,0,TROT,105,1334,DISQUALIFIE_POUR_ALLURE_IRREGULIERE,6.0,0,0,0.0,0,0.0,0,0
1335,BRANCO DF,7,7,HONGRES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,G. DOKTER,A. DE WREDE,0,A. BAKKER,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,0a0a3a0a2a,0,0,0,"{'gainsCarriere': 380000, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,7,False,False,0,2100,0,False,166800,79400,TROT,105,1335,0,7.0,0,0,0.0,0,0.0,0,0
1336,EQUIDIA BROS,8,4,FEMELLES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,STAL DEAN,D.P. TESSELAAR,0,D.P. ION TESSELAAR,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,1a1a2a2a0a,0,0,0,"{'gainsCarriere': 405000, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,1,False,False,0,2100,0,False,164400,78300,TROT,105,1336,0,8.0,0,0,0.0,0,0.0,0,0
1337,GAILS YANKEE,9,5,FEMELLES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,MME F.J.H. MIERAS-BRON,P.E. BRON,0,J. MIERAS,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,0a0a2a0a4a,0,0,0,"{'gainsCarriere': 408000, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,2,False,False,0,2100,0,False,165300,78700,TROT,105,1337,0,9.0,0,0,0.0,0,0.0,0,0
1338,CAVALLI STARLAKE,10,6,HONGRES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,STARLAKE STABLE,MME S. SCHOKKER,0,R.L. POOLS,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,2a4a2a0a4a,0,0,0,"{'gainsCarriere': 416500, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,3,False,False,0,2100,0,False,166200,79100,TROT,105,1338,0,10.0,0,0,0.0,0,0.0,0,0
1339,NATIONAL APPROVAL,1,4,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,MR D C HOWELLS,D C HOWELLS,0,S RANDOLPH,False,0,False,2p2p5p4p4p,7,0,7,0,Miesque's approval,Julietta,1,False,False,0,0,600,False,0,0,GALOP,108,1339,0,7.0,0,0,0.0,National assembly,0.0,0,0
1340,PIROGUE,2,4,HONGRES,PUR-SANG,NON_PARTANT,SANS_OEILLERES,"MR D J HAWKINS, MR I & MRS U RIC",D I CAMPBELL,0,C MURRAY,False,0,False,7p0p4p,3,0,1,0,Mullins bay,Fovesta,0,False,False,0,0,600,False,0,0,GALOP,108,1340,NON_PARTANT,10.0,0,0,0.0,Foveros,0.0,0,0
1341,SLEWSGATE,3,4,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,MESSRS C G & L F SCRIBANTE,D R DRIER,0,S CORMACK,False,0,False,9p2p6p,3,0,1,0,Sail from seattle,Poetic miss,3,False,False,0,0,600,False,0,0,GALOP,108,1341,0,4.0,0,0,0.0,Darby fair,0.0,"{'libelleCourt': '1 L 1/4', 'libelleLong': '1 longueur 1/4', 'code': 56, 'identifiant': 'UNE_LONGUEUR_ET_QUART'}",0
1342,KING JAY,4,6,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,"MESSRS M P DRAPER, P L HEINAMANN",D I CAMPBELL,0,D DILLON,False,0,False,4p9p4p3p8p,10,0,7,0,King of kings,Holy jay,6,False,False,0,0,600,False,0,0,GALOP,108,1342,0,2.0,0,0,0.0,Kahir almaydan,0.0,"{'libelleCourt': '1 L 1/4', 'libelleLong': '1 longueur 1/4', 'code': 56, 'identifiant': 'UNE_LONGUEUR_ET_QUART'}",0
1343,POSTERITY,5,4,MALES,PUR-SANG,PARTANT,OEILLERES_CLASSIQUE,MR B A RICHARD & MRS C C RICHARD,M DIXON,0,K DE MELO,False,0,False,8p6p0p,3,0,0,0,Count dubois,Hope johanna,9,False,False,0,0,600,False,0,0,GALOP,108,1343,0,1.0,0,0,0.0,Johannesburg,0.0,"{'libelleCourt': '7 L 1/2', 'libelleLong': '7 longueurs 1/2', 'code': 39, 'identifiant': 'SEPT_LONGUEURS_ET_DEMIE'}",0
1344,O'CANADA,6,5,HONGRES,PUR-SANG,PARTANT,OEILLERES_CLASSIQUE,MR L BRUNCHAULT,C E ERASMUS,0,A FORBES,False,0,False,0p0p0p0p,8,0,0,0,Mogok,Jumeira jane,7,False,False,0,0,600,False,0,0,GALOP,108,1344,0,9.0,0,0,0.0,Muhtafal,0.0,"{'libelleCourt': '2 L 1/2', 'libelleLong': '2 longueurs 1/2', 'code': 11, 'identifiant': 'DEUX_LONGUEURS_ET_DEMIE'}",0
1345,AGINCOURT,7,4,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,"MESSRS L C MCNEILL, G GREEN & MR",A WRIGHT,0,A MGUDLWA,False,0,False,8p,1,0,0,0,Silvano,Northern duel,4,False,False,0,0,600,False,0,0,GALOP,108,1345,0,3.0,0,0,0.0,Northern guest,0.0,"{'libelleCourt': '2 L 1/2', 'libelleLong': '2 longueurs 1/2', 'code': 11, 'identifiant': 'DEUX_LONGUEURS_ET_DEMIE'}",0
1346,HOLD THE LINE,8,4,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,"MESSRS NEVILLE NAIR, Y NAIDOO, K",D R DRIER,0,S VEALE,False,0,False,9p,1,0,0,0,Miesque's approval,Eli's thread,2,False,False,0,0,600,False,0,0,GALOP,108,1346,0,5.0,0,0,0.0,Elliodor,0.0,"{'libelleCourt': '3/4 L', 'libelleLong': '3/4 de longueur', 'code': 33, 'identifiant': 'TROIS_QUARTS_DE_LONGUEUR'}",0
1347,LEGO HOUSE,9,4,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,"MESSRS H ADAMS, D CHINSAMMY & C",W H MARWING,0,B CLAASSEN,False,0,False,-,0,0,0,0,Toreador,Bally tara,5,False,False,0,0,600,False,0,0,GALOP,108,1347,0,8.0,0,0,0.0,Tara's halls,0.0,"{'libelleCourt': 'CTE TETE', 'libelleLong': 'Courte tête', 'code': 21, 'identifiant': 'COURTE_TETE'}",0
1348,LONG WALK,10,4,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,"MESDAMES K ANTHONY, B A M GIDDY,",G/K ANTHONY,0,D DANIELS,False,0,False,0p0p,2,0,0,0,Right approach,Miss mandela,8,False,False,0,0,600,False,0,0,GALOP,108,1348,0,6.0,0,0,0.0,National assembly,0.0,"{'libelleCourt': '3 L 1/2', 'libelleLong': '3 longueurs 1/2', 'code': 32, 'identifiant': 'TROIS_LONGUEURS_ET_DEMIE'}",0
1349,PRINCESS STEPHANIE,1,4,FEMELLES,PUR-SANG,NON_PARTANT,SANS_OEILLERES,MRS VANASHREE & MR ANANT SINGH &,G H VAN ZYL,0,S KHUMALO,False,0,False,5p5p9p,3,0,2,"{'gainsCarriere': 26700, 'gainsVictoires': 0, 'gainsPlace': 26700, 'gainsAnneeEnCours': 26500, 'gainsAnneePrecedente': 0}",Kahal,Platinum princess,0,False,False,0,0,600,False,0,0,GALOP,107,1349,NON_PARTANT,3.0,0,0,0.0,Rakeen,0.0,0,0
1350,SHEZAMATADOR,2,4,FEMELLES,PUR-SANG,PARTANT,SANS_OEILLERES,MR G R SADLEIR,J M GOODMAN,0,S CORMACK,False,0,False,3p2p8p8p5p,7,0,3,"{'gainsCarriere': 170500, 'gainsVictoires': 0, 'gainsPlace': 170500, 'gainsAnneeEnCours': 168800, 'gainsAnneePrecedente': 0}",Toreador,Shezalady,3,False,False,0,0,600,False,0,0,GALOP,107,1350,0,4.0,0,0,0.0,Saumarez,0.0,"{'libelleCourt': '1 L', 'libelleLong': '1 longueur', 'code': 1, 'identifiant': 'UNE_LONGUEUR'}",0
1351,MISS PIUS,3,5,FEMELLES,PUR-SANG,PARTANT,SANS_OEILLERES,MRS Y BURNARD,G H VAN ZYL,0,I STURGEON,False,0,False,8p2p5p5p,4,0,3,"{'gainsCarriere': 131100, 'gainsVictoires': 0, 'gainsPlace': 131100, 'gainsAnneeEnCours': 129800, 'gainsAnneePrecedente': 0}",Antonius pius,Miss ellio,1,False,False,0,0,600,False,0,0,GALOP,107,1351,0,8.0,0,0,0.0,Elliodor,0.0,0,0
1352,GARNE'S GARNET,4,6,FEMELLES,PUR-SANG,NON_PARTANT,OEILLERES_CLASSIQUE,TMEN STABLES,R A HILL,0,G LERENA,False,0,False,4p0p(13)6p4p,9,0,3,"{'gainsCarriere': 72400, 'gainsVictoires': 0, 'gainsPlace': 72400, 'gainsAnneeEnCours': 26000, 'gainsAnneePrecedente': 4570500}",St petersburg,Hat trick,0,False,False,0,0,600,False,0,0,GALOP,107,1352,NON_PARTANT,1.0,0,0,0.0,Fard,0.0,0,0
1353,PLAYFUL TIME,5,6,FEMELLES,PUR-SANG,PARTANT,SANS_OEILLERES,3 A RACING SYNDICATE (NOM: MR W,C E ERASMUS,0,W KENNEDY,False,0,False,7p5p(13)2p6p,7,0,2,"{'gainsCarriere': 118000, 'gainsVictoires': 0, 'gainsPlace': 118000, 'gainsAnneeEnCours': 13000, 'gainsAnneePrecedente': 10387500}",Bezrin,It's playtime,5,False,False,0,0,600,False,0,0,GALOP,107,1353,0,10.0,0,0,0.0,Camden park,0.0,"{'libelleCourt': '1 L 1/2', 'libelleLong': '1 longueur 1/2', 'code': 2, 'identifiant': 'UNE_LONGUEUR_ET_DEMIE'}",0
1354,AMOYI,6,4,FEMELLES,PUR-SANG,PARTANT,SANS_OEILLERES,YELLOW STAR STUD (NOM: MRS L S D,C E ERASMUS,0,L MOHAPI,False,0,False,0p0p0p9p0p,7,0,2,"{'gainsCarriere': 40900, 'gainsVictoires': 0, 'gainsPlace': 40900, 'gainsAnneeEnCours': 13500, 'gainsAnneePrecedente': 2700800}",Bezrin,Shereen,7,False,False,0,0,600,False,0,0,GALOP,107,1354,0,11.0,0,0,0.0,Bushmanland,0.0,"{'libelleCourt': 'ENCOLURE', 'libelleLong': 'Encolure', 'code': 26, 'identifiant': 'ENCOLURE'}",0
1355,BIRKINS BEST,7,4,FEMELLES,PUR-SANG,PARTANT,SANS_OEILLERES,MR DIVAN MOLLER,D C HOWELLS,0,S RANDOLPH,False,0,False,-,0,0,0,"{'gainsCarriere': 0, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",Miesque's approval,Harolds gold,4,False,False,0,0,600,False,0,0,GALOP,107,1355,0,9.0,0,0,0.0,Fort wood,0.0,"{'libelleCourt': '4 L', 'libelleLong': '4 longueurs', 'code': 14, 'identifiant': 'QUATRE_LONGUEURS'}",0
1356,BLACK JADE,8,4,FEMELLES,PUR-SANG,PARTANT,SANS_OEILLERES,MR R PLERSCH,G H VAN ZYL,0,B JACOBSON,False,0,False,-,0,0,0,"{'gainsCarriere': 0, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",Mogok,Rainbow red,2,False,False,0,0,600,False,0,0,GALOP,107,1356,0,12.0,0,0,0.0,Krusenstern,0.0,"{'libelleCourt': 'CTE TETE', 'libelleLong': 'Courte tête', 'code': 21, 'identifiant': 'COURTE_TETE'}",0
1357,MAGIC BLOSSOM,9,4,FEMELLES,PUR-SANG,PARTANT,SANS_OEILLERES,MR B A RICHARD & MRS C C RICHARD,M DIXON,0,K DE MELO,False,0,False,0p,1,0,0,"{'gainsCarriere': 0, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",Jay peg,Bernice,10,False,False,0,0,600,False,0,0,GALOP,107,1357,0,7.0,0,0,0.0,Silvano,0.0,"{'libelleCourt': '6 L 1/2', 'libelleLong': '6 longueurs 1/2', 'code': 38, 'identifiant': 'SIX_LONGUEURS_ET_DEMIE'}",0
1358,ROY'S MODEL,10,4,FEMELLES,PUR-SANG,PARTANT,SANS_OEILLERES,MR ROY MOODLEY,A D GORDON,0,A FORBES,False,0,False,8p,1,0,0,"{'gainsCarriere': 0, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",Right approach,Fair enough,6,False,False,0,0,600,False,0,0,GALOP,107,1358,0,2.0,0,0,0.0,Model man,0.0,"{'libelleCourt': '1/4 L', 'libelleLong': '1/4 de longueur', 'code': 27, 'identifiant': 'UN_QUART_DE_LONGUEUR'}",0
1359,SHEEZAKEEPER,11,4,FEMELLES,PUR-SANG,PARTANT,SANS_OEILLERES,YELLOW STAR STUD (NOM: MRS L S D,C E ERASMUS,0,C MURRAY,False,0,False,-,0,0,0,"{'gainsCarriere': 0, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",Second empire,Sheeza babe,9,False,False,0,0,600,False,0,0,GALOP,107,1359,0,5.0,0,0,0.0,Fanatic dane,0.0,"{'libelleCourt': '1 L 3/4', 'libelleLong': '1 longueur 3/4', 'code': 57, 'identifiant': 'UNE_LONGUEUR_TROIS_QUARTS'}",0
1360,TRISTIA,12,4,FEMELLES,PUR-SANG,PARTANT,SANS_OEILLERES,"MESSRS T QUIGLEY, C GORDON & G S",T A MITCHLEY,0,D DANIELS,False,0,False,0p,1,0,0,"{'gainsCarriere': 0, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",Count dubois,Saudies,8,False,False,0,0,600,False,0,0,GALOP,107,1360,0,6.0,0,0,0.0,Saint sever,0.0,"{'libelleCourt': '6 L 1/2', 'libelleLong': '6 longueurs 1/2', 'code': 38, 'identifiant': 'SIX_LONGUEURS_ET_DEMIE'}",0
1361,ICE PACK,1,5,HONGRES,PUR-SANG,PARTANT,OEILLERES_CLASSIQUE,MR & MRS R MUIR,D R DRIER,0,S CORMACK,False,0,False,3p3p3p4p7p,14,0,9,"{'gainsCarriere': 392000, 'gainsVictoires': 0, 'gainsPlace': 392000, 'gainsAnneeEnCours': 272700, 'gainsAnneePrecedente': 11530100}",Western winter,Magic filly,1,False,False,0,0,600,False,0,0,GALOP,109,1361,0,5.0,0,0,0.0,Bletchley park,0.0,0,0
1362,REGENCY ROMANCE,2,5,HONGRES,PUR-SANG,NON_PARTANT,OEILLERES_CLASSIQUE,"MESSRS C L WHITTLE & G, K & M M",A NASSIF,0,G LERENA,False,0,False,7p2p3p4p6p,17,0,8,"{'gainsCarriere': 421500, 'gainsVictoires': 0, 'gainsPlace': 421500, 'gainsAnneeEnCours': 320300, 'gainsAnneePrecedente': 969500}",Albert hall,Romantic bliss,0,False,False,0,0,600,False,0,0,GALOP,109,1362,NON_PARTANT,1.0,0,0,0.0,Caesour,0.0,0,0
1363,COODA,3,5,HONGRES,PUR-SANG,PARTANT,OEILLERES_CLASSIQUE,MR F D MACASKILL & MRS K L MACAS,W H MARWING,0,B CLAASSEN,False,0,False,3p8p6p2p0p,12,0,3,"{'gainsCarriere': 184500, 'gainsVictoires': 0, 'gainsPlace': 184500, 'gainsAnneeEnCours': 182600, 'gainsAnneePrecedente': 0}",Albert hall,Coo'er,4,False,False,0,0,600,False,0,0,GALOP,109,1363,0,4.0,0,0,0.0,Jallad,0.0,"{'libelleCourt': '2 L 1/2', 'libelleLong': '2 longueurs 1/2', 'code': 11, 'identifiant': 'DEUX_LONGUEURS_ET_DEMIE'}",0
1364,ESCOVITCH,4,4,MALES,PUR-SANG,PARTANT,SANS_OEILLERES,MR LAWRENCE PILLAY,K NAIDOO,0,W KENNEDY,False,0,False,5p5p2p3p,4,0,4,"{'gainsCarriere': 183600, 'gainsVictoires': 0, 'gainsPlace': 183600, 'gainsAnneeEnCours': 181800, 'gainsAnneePrecedente': 0}",Judpot,Pimento,2,False,False,0,0,590,False,0,0,GALOP,109,1364,0,10.0,0,0,0.0,Fort wood,0.0,"{'libelleCourt': '4 L 1/2', 'libelleLong': '4 longueurs 1/2', 'code': 35, 'identifiant': 'QUATRE_LONGUEURS_ET_DEMIE'}",0
1365,MUSUCHELALOMISSUS,5,4,MALES,PUR-SANG,PARTANT,OEILLERES_CLASSIQUE,MR & MRS A W KETHRO,A W KETHRO,0,S RANDOLPH,False,0,False,7p0p5p0p,4,0,1,"{'gainsCarriere': 13100, 'gainsVictoires': 0, 'gainsPlace': 13100, 'gainsAnneeEnCours': 13000, 'gainsAnneePrecedente': 0}",Trippi,Southerly wind,5,False,False,0,0,590,False,0,0,GALOP,109,1365,0,6.0,0,0,0.0,Miswaki,0.0,"{'libelleCourt': '1 L 1/2', 'libelleLong': '1 longueur 1/2', 'code': 2, 'identifiant': 'UNE_LONGUEUR_ET_DEMIE'}",0
1366,BIG SI,6,4,MALES,PUR-SANG,NON_PARTANT,SANS_OEILLERES,DR R P & MRS R C PLUNKETT & MR G,G B PULLER,0,A MGUDLWA,False,0,False,4p0p,2,0,1,"{'gainsCarriere': 26200, 'gainsVictoires': 0, 'gainsPlace': 26200, 'gainsAnneeEnCours': 26000, 'gainsAnneePrecedente': 0}",Mogok,Conjurer,0,False,False,0,0,590,False,0,0,GALOP,109,1366,NON_PARTANT,2.0,0,0,0.0,All fired up,0.0,0,0
1367,CAVIAR BAY,7,4,HONGRES,PUR-SANG,PARTANT,OEILLERES_CLASSIQUE,YELLOW STAR STUD (NOM: MRS L S D,C E ERASMUS,0,A FORBES,False,0,False,0p,1,0,0,"{'gainsCarriere': 0, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",Fort beluga,Victoria bay,8,False,False,0,0,590,False,0,0,GALOP,109,1367,0,11.0,0,0,0.0,Coastal,0.0,"{'libelleCourt': '8 L 1/2', 'libelleLong': '8 longueurs 1/2', 'code': 40, 'identifiant': 'HUIT_LONGUEURS_ET_DEMIE'}",0
1368,CHILAPA LAPA,8,4,MALES,PUR-SANG,PARTANT,SANS_OEILLERES,MR & MRS A W KETHRO,A W KETHRO,0,I STURGEON,False,0,False,-,0,0,0,"{'gainsCarriere': 0, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",Greys inn,Glib talk,6,False,False,0,0,590,False,0,0,GALOP,109,1368,0,9.0,0,0,0.0,Mr justice,0.0,"{'libelleCourt': '1/2 L', 'libelleLong': '1/2 longueur', 'code': 3, 'identifiant': 'DEMI_LONGUEUR'}",0
1369,INDIGO SPIRIT,9,4,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,TEAM G RACING (NOM: MR G H VAN Z,G H VAN ZYL,0,S KHUMALO,False,0,False,-,0,0,0,"{'gainsCarriere': 0, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",Oracy,Karayib,3,False,False,0,0,590,False,0,0,GALOP,109,1369,0,8.0,0,0,0.0,Danzig,0.0,"{'libelleCourt': 'CTE TETE', 'libelleLong': 'Courte tête', 'code': 21, 'identifiant': 'COURTE_TETE'}",0
1370,TAFIKA,10,4,HONGRES,PUR-SANG,PARTANT,SANS_OEILLERES,MR & MRS A W KETHRO,A W KETHRO,0,B JACOBSON,False,0,False,-,0,0,0,"{'gainsCarriere': 0, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",Right approach,Dramatic fashion,7,False,False,0,0,590,False,0,0,GALOP,109,1370,0,7.0,0,0,0.0,Centenary,0.0,"{'libelleCourt': '13 L', 'libelleLong': '13 longueurs', 'code': 7, 'identifiant': 'TREIZE_LONGUEURS'}",0
1371,TIBBSY FLYER,11,4,MALES,PUR-SANG,PARTANT,SANS_OEILLERES,MR A CUNNINGHAM-SCOTT,G S KOTZEN,0,S VEALE,False,0,False,-,0,0,0,"{'gainsCarriere': 0, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",Casey tibbs,Born to win,9,False,False,0,0,590,False,0,0,GALOP,109,1371,0,3.0,0,0,0.0,Hard up,0.0,"{'libelleCourt': '6 L', 'libelleLong': '6 longueurs', 'code': 16, 'identifiant': 'SIX_LONGUEURS'}",0
1372,DORA DE LEGUME,1,5,FEMELLES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,J.G.C. VAN VEEN,J.G.C. VAN VEEN,0,J. VAN VEEN,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,0a0a4a4a4a,0,0,0,"{'gainsCarriere': 75500, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,4,False,False,0,2100,0,False,164300,78200,TROT,106,1372,0,1.0,0,0,0.0,0,0.0,0,0
1373,ESPRIT IDZARDA,2,4,FEMELLES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,H.J.E. BRINK,MME G. DE LEEUW,0,D. HOF,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,0a5a2a4a0a,0,0,0,"{'gainsCarriere': 91000, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,0,False,False,0,2100,0,False,0,0,TROT,106,1373,DISQUALIFIE_POUR_ALLURE_IRREGULIERE,2.0,0,0,0.0,0,0.0,0,0
1374,RASOLINE,3,5,FEMELLES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,MME C. MINIER,J.W.M. ENGWERDA,0,R. EBBINGE,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,0a1a1a,0,0,0,"{'gainsCarriere': 100000, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,1,False,False,0,2100,0,False,161900,77100,TROT,106,1374,0,3.0,0,0,0.0,0,0.0,0,0
1375,DYNAMITE DIKARIA,4,5,FEMELLES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,ENTRAINEMENT VAN DOOYEWEERD B.V.,J.F. VAN DOOYEWEERD,0,J. VAN DOOYEWEERD,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,1a,0,0,0,"{'gainsCarriere': 125000, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,2,False,False,0,2100,0,False,162100,77200,TROT,106,1375,0,4.0,0,0,0.0,0,0.0,0,0
1376,BUDWEISER DF,5,7,HONGRES,TROTTEUR FRANCAIS,PARTANT,SANS_OEILLERES,G. DOKTER,A. DE WREDE,0,A. DE WREDE,False,"{'code': '099', 'libelleCourt': 'INDET', 'libelleLong': 'INDETERMINE'}",False,2a0a3a0a,0,0,0,"{'gainsCarriere': 127000, 'gainsVictoires': 0, 'gainsPlace': 0, 'gainsAnneeEnCours': 0, 'gainsAnneePrecedente': 0}",0,0,5,False,False,0,2100,0,False,165000,78600,TROT,106,1376,0,5.0,0,0,0.0,0,0.0,0,0
